Date,Open,High,Low,Close,Volume
22-Aug-97,51.007,53.0597,50.9759,52.9353,4428300
21-Aug-97,53.4951,53.7128,52.3754,52.6243,3258800
20-Aug-97,53.5573,53.9616,52.8109,53.7439,4546900
19-Aug-97,52.1266,53.7439,51.8778,53.7128,4791400
18-Aug-97,50.2605,51.8156,49.6074,51.7534,4974700
15-Aug-97,51.4113,52.0022,49.7007,49.7318,4602600
14-Aug-97,52.0333,52.3132,51.0692,51.5668,3383500
13-Aug-97,52.6554,52.7487,51.1314,51.94,5130000
12-Aug-97,51.4424,52.5621,51.2558,51.4735,3504800
11-Aug-97,52.1266,52.4065,51.2558,51.2558,3386500
8-Aug-97,52.9042,53.3085,51.7534,52.3754,3836700
7-Aug-97,53.9927,54.366,53.1841,53.4329,3236900
6-Aug-97,52.9663,54.4592,52.6553,53.6816,4162100
5-Aug-97,52.9974,53.7127,52.9974,52.9974,2686500
4-Aug-97,52.0332,52.9974,51.9088,52.873,3041400
1-Aug-97,52.4997,52.7175,51.4112,52.1265,4001800
31-Jul-97,52.8108,53.2462,52.2509,52.6242,3442100
30-Jul-97,51.1935,52.7486,51.1935,52.7486,4351500
29-Jul-97,52.0021,52.0643,51.1313,51.1935,4319300
28-Jul-97,52.9974,53.184,52.1576,52.2509,3251200
25-Jul-97,53.7127,53.9615,52.562,53.2462,3665000
24-Jul-97,52.562,53.9615,52.0021,53.6505,5102200
23-Jul-97,51.9399,53.2462,51.349,52.3131,5497000
22-Jul-97,50.0116,51.5045,49.4518,51.2557,9206900
21-Jul-97,52.3753,52.9041,50.8514,51.6289,8204600
18-Jul-97,49.7628,52.3753,49.7628,52.0021,11587100
17-Jul-97,48.6742,50.6336,48.3321,49.5762,7887600
16-Jul-97,47.6479,48.7675,47.4613,48.5809,5386000
15-Jul-97,47.2125,47.8967,46.466,47.7723,3740300
14-Jul-97,47.5857,47.99,46.777,47.3991,3224400
11-Jul-97,47.679,48.4565,47.5857,47.6479,3443100
10-Jul-97,47.1191,47.8656,46.8081,47.6479,3197500
9-Jul-97,47.7723,48.1144,47.4302,47.8656,4431900
8-Jul-97,47.0258,47.6479,47.0258,47.6479,2569900
7-Jul-97,47.2747,47.5235,46.777,47.0258,3225300
3-Jul-97,47.2125,47.3369,46.9325,47.1814,3176100
2-Jul-97,45.5952,46.5904,45.5952,46.4971,2678900
1-Jul-97,44.9109,45.9062,44.8487,45.6885,2625800
30-Jun-97,45.9062,46.0306,44.8487,44.9109,3393900
27-Jun-97,45.4086,45.7818,45.3774,45.4086,2370600
26-Jun-97,45.6885,46.2483,44.9109,45.0975,4077800
25-Jun-97,45.7196,46.6526,45.4708,45.7196,4797500
24-Jun-97,44.6621,45.9062,44.5377,45.6885,5332900
23-Jun-97,44.7243,45.4708,43.6046,43.6669,4639500
20-Jun-97,44.7243,45.7507,44.6621,44.7243,6822100
19-Jun-97,44.3511,45.1597,44.3511,44.5999,3030500
18-Jun-97,44.4755,44.5377,43.9157,44.2889,2904400
17-Jun-97,44.6621,45.1597,44.2889,44.7243,3974900
16-Jun-97,44.1645,44.7865,44.1023,44.4133,2669000
13-Jun-97,43.9157,44.6621,43.8535,44.2889,4260900
12-Jun-97,42.9204,43.9779,42.5472,43.8535,3795300
11-Jun-97,42.9204,43.4802,42.8582,43.3558,3128600
10-Jun-97,43.3558,43.7291,42.5472,42.9204,3812200
9-Jun-97,42.796,43.6046,42.6094,43.2314,3617500
6-Jun-97,41.5519,42.796,41.1165,42.6094,4582400
5-Jun-97,41.8007,42.2362,40.8677,41.2409,3667000
4-Jun-97,42.2984,42.6094,40.6811,41.4897,4567200
3-Jun-97,42.9826,43.107,41.863,41.9874,4913900
2-Jun-97,43.6669,43.7291,43.107,43.3558,3304300
30-May-97,42.2984,43.9157,42.0496,43.0448,6746400
29-May-97,44.7865,44.7865,43.5424,43.6669,5774200
28-May-97,45.0353,45.7196,44.0401,44.8487,8949400
27-May-97,43.2936,44.5999,43.2936,44.5999,3237700
23-May-97,43.1381,43.5113,43.0759,43.1381,1729000
22-May-97,43.5735,43.7913,42.9204,42.9204,1807400
21-May-97,43.4802,44.1334,43.3869,43.5735,3170300
20-May-97,41.9252,43.6669,41.8941,43.2314,3132600
19-May-97,42.2673,42.3917,41.5208,41.9874,2423700
16-May-97,43.0448,43.2314,42.2051,42.2984,3524300
15-May-97,43.3247,43.698,43.0759,43.2625,2736100
14-May-97,43.3558,43.5424,42.7649,43.2625,3448100
13-May-97,43.4802,44.0712,43.1381,43.2003,5662300
12-May-97,41.863,43.1692,41.8319,43.1692,3745100
9-May-97,41.9874,42.1118,41.4586,41.6763,2936900
8-May-97,40.8055,42.1118,40.6811,41.6452,4792300
7-May-97,40.8988,41.5208,40.339,40.339,2840500
6-May-97,41.272,41.6452,40.961,41.1787,3297300
5-May-97,40.5256,41.3653,40.4634,41.3342,3104100
2-May-97,40.0591,40.5256,39.7791,40.339,3032900
1-May-97,39.9346,40.2146,39.6547,40.1524,2993300
30-Apr-97,39.2815,40.0902,39.126,39.9346,4578400
29-Apr-97,37.913,39.5614,37.8197,39.4059,4625000
28-Apr-97,37.2288,37.7575,37.1044,37.4154,2496000
25-Apr-97,37.8819,38.0374,37.4776,37.5087,3005000
24-Apr-97,37.4465,39.0638,37.4465,38.224,10659100
23-Apr-97,34.834,35.767,34.5851,35.4249,3917100
22-Apr-97,34.1497,34.8651,33.5277,34.834,3022200
21-Apr-97,34.7407,35.145,33.9942,34.1808,2356700
18-Apr-97,34.3363,34.8651,34.2741,34.7718,2343200
17-Apr-97,34.1808,34.7718,34.0253,34.2741,2655100
16-Apr-97,34.1808,34.4296,33.7765,34.2119,1845300
15-Apr-97,34.4918,34.5851,33.4344,34.3052,3931900
14-Apr-97,33.4655,34.0564,33.1545,33.9631,2634400
11-Apr-97,32.9056,33.5277,32.6879,33.1856,4138600
10-Apr-97,33.2789,33.5588,33.0612,33.0923,2483100
9-Apr-97,34.3363,34.3363,33.0923,33.1234,3445900
8-Apr-97,32.9056,34.0564,32.9056,33.9942,2708000
7-Apr-97,32.5324,33.2167,32.4702,32.9679,2667600
4-Apr-97,31.6616,32.6257,31.6305,32.1592,6251600
3-Apr-97,32.8434,32.9056,32.0659,32.6257,5384500
2-Apr-97,34.0564,34.1808,33.1545,33.2789,3538000
1-Apr-97,34.0875,34.2741,33.7454,34.0253,2929400
31-Mar-97,34.1497,34.7095,33.4344,34.1497,3877000
27-Mar-97,34.9584,35.2383,33.8698,34.0875,3208000
26-Mar-97,33.9631,35.1139,33.7143,34.8962,3514900
25-Mar-97,34.0564,34.4296,33.5277,33.8076,3459300
24-Mar-97,32.999,34.0564,32.3458,34.0253,4504200
21-Mar-97,34.0564,34.1186,32.8745,32.9679,6537300
20-Mar-97,34.3363,34.7718,33.9631,34.0564,3726200
19-Mar-97,34.4918,34.5229,33.8076,34.3052,4119400
18-Mar-97,34.8029,35.0206,34.3052,34.6784,3636100
17-Mar-97,35.5182,35.6115,34.1808,34.7095,5094400
14-Mar-97,35.7359,35.9225,35.3627,35.7359,2006200
13-Mar-97,36.0158,36.389,35.3938,35.5493,3037800
12-Mar-97,36.3268,36.6379,35.8603,36.0469,2827100
11-Mar-97,36.4201,37.2599,36.3268,36.3268,3355600
10-Mar-97,36.0158,36.5757,35.9225,36.3579,2042800
7-Mar-97,36.6379,36.7312,35.8603,36.0158,2656800
6-Mar-97,36.2335,37.0733,35.9847,36.4823,3695400
5-Mar-97,36.2957,36.4512,35.9225,36.2024,2001200
4-Mar-97,36.2335,36.5135,35.456,36.0469,3063200
3-Mar-97,35.767,36.5135,35.7359,36.1091,3303900
28-Feb-97,35.6115,36.2646,34.9895,35.767,3065600
27-Feb-97,36.5446,36.5446,35.5804,35.5804,1772200
26-Feb-97,36.5757,36.7001,35.8292,36.5446,3670400
25-Feb-97,35.9225,36.8245,35.8603,36.4512,4198400
24-Feb-97,34.243,35.8292,34.2119,35.7981,4282700
21-Feb-97,35.0206,35.0517,34.1186,34.243,6308500
20-Feb-97,35.6115,35.7048,34.8962,35.145,3583000
19-Feb-97,36.1402,36.2957,35.5804,35.7359,3362300
18-Feb-97,36.2024,36.2024,35.6115,36.1402,2685200
14-Feb-97,36.4201,36.7623,35.8292,36.078,3424700
13-Feb-97,36.1091,36.8556,36.1091,36.4201,3962900
12-Feb-97,35.8292,36.4823,35.5804,36.078,4628800
11-Feb-97,35.6737,36.1402,35.1139,36.1402,5385100
10-Feb-97,37.0111,37.0111,35.3316,35.5182,5390700
7-Feb-97,36.9489,37.3221,36.2957,37.0111,4951800
6-Feb-97,37.0733,37.2599,36.2024,36.3268,5194600
5-Feb-97,38.224,38.224,36.2023,37.011,5519400
4-Feb-97,38.5039,38.5039,37.5086,38.224,3386200
3-Feb-97,39.157,39.157,38.4417,38.535,2649800
31-Jan-97,39.2192,39.2814,38.846,39.0326,2891400
30-Jan-97,39.2503,39.3747,38.7527,39.1259,4574000
29-Jan-97,38.1929,39.0015,37.9129,38.9082,4666100
28-Jan-97,37.2909,38.3795,36.9799,37.5086,8076500
27-Jan-97,37.6641,37.7574,36.0779,36.2646,5926100
24-Jan-97,37.7885,38.3173,37.0732,37.4464,8194200
23-Jan-97,39.5302,39.8723,37.4775,37.7574,8450600
22-Jan-97,39.5613,39.8101,38.5661,39.3125,12296200
21-Jan-97,41.3963,42.3294,41.3963,41.8006,3748300
20-Jan-97,41.0231,41.7073,40.9298,41.5518,2676500
17-Jan-97,41.0853,41.2408,40.7743,41.1164,2217200
16-Jan-97,40.992,41.4896,40.6188,41.1786,3474000
15-Jan-97,41.3963,41.894,40.6499,40.9609,4428200
14-Jan-97,41.0542,41.7073,40.9298,41.5557,2946600
13-Jan-97,40.5566,41.3652,40.4944,40.7743,3912700
10-Jan-97,39.9345,40.8054,39.8412,40.5566,4375200
9-Jan-97,39.7479,40.3078,39.4058,40.2767,3156700
8-Jan-97,40.8365,40.8676,39.5924,39.779,2924400
7-Jan-97,40.0279,40.7432,39.6546,40.6499,2635300
6-Jan-97,39.6546,40.6499,39.4369,40.1212,4811100
3-Jan-97,38.5661,39.5924,38.535,39.5924,3232600
2-Jan-97,38.2551,38.4106,37.3842,38.1307,4197500
31-Dec-96,38.2551,38.6594,37.5397,37.6952,1762400
30-Dec-96,38.6283,38.6905,38.224,38.224,1042000
27-Dec-96,38.7216,38.7216,38.1929,38.5972,1262300
26-Dec-96,39.157,39.4058,38.5972,38.7527,1131800
24-Dec-96,38.3484,38.8149,38.3484,38.7527,665000
23-Dec-96,38.3173,38.6594,38.0062,38.3795,2183200
20-Dec-96,39.3436,39.4058,38.3484,38.4728,4181200
19-Dec-96,39.7479,39.7479,39.1259,39.3436,3403500
18-Dec-96,37.944,39.5613,37.9129,39.468,3610800
17-Dec-96,36.9177,38.224,36.6689,37.7885,4020600
16-Dec-96,38.0684,38.1307,36.6378,36.9799,3594400
13-Dec-96,37.8818,38.535,37.8196,38.0373,3890600
12-Dec-96,39.3436,39.4369,37.6952,37.7263,3605100
11-Dec-96,38.6283,39.468,38.2551,38.846,5856100
10-Dec-96,40.1834,40.2767,39.2503,39.2503,3093500
9-Dec-96,38.9704,39.8412,38.8771,39.8101,2769900
6-Dec-96,38.3173,39.3125,38.1618,38.7216,6035400
5-Dec-96,40.1523,40.4633,39.4058,39.4369,3036300
4-Dec-96,40.5255,40.8054,39.5924,40.3078,4437300
3-Dec-96,40.7121,41.303,40.4633,40.4633,4677800
2-Dec-96,39.7168,40.681,39.7168,40.5566,3316000
29-Nov-96,39.3436,39.7168,39.3436,39.6546,931300
27-Nov-96,39.3747,39.8723,39.2503,39.3436,2799700
26-Nov-96,39.1881,39.9968,39.0637,39.3125,5515400
25-Nov-96,39.3436,39.4369,38.846,39.2192,2833000
22-Nov-96,38.3484,39.5302,38.3484,39.4369,4082500
21-Nov-96,38.0996,38.535,37.944,38.3484,4651100
20-Nov-96,38.1618,39.5613,37.9129,37.9751,8236700
19-Nov-96,36.5445,38.535,36.4512,38.3484,6029600
18-Nov-96,36.0157,37.322,35.5803,36.5134,5777100
15-Nov-96,34.2429,36.2023,34.1807,36.0779,7803800
14-Nov-96,33.4965,34.2429,33.4965,34.0563,2774500
13-Nov-96,33.2166,33.8075,33.1544,33.5276,2392300
12-Nov-96,33.5898,33.7764,33.0922,33.1544,2724100
11-Nov-96,33.4343,33.5587,33.341,33.4654,1429200
8-Nov-96,33.1855,33.4654,33.0611,33.4343,1569400
7-Nov-96,33.1233,33.6209,33.03,33.2788,3481600
6-Nov-96,32.5012,33.3099,32.4079,33.1855,2886400
5-Nov-96,32.2835,32.7189,32.159,32.4079,2929100
4-Nov-96,31.6925,32.1901,31.6925,32.0346,1527300
1-Nov-96,32.0657,32.2523,31.6303,31.7236,2067300
31-Oct-96,31.4748,32.1279,31.3193,32.0968,2131300
30-Oct-96,31.2882,31.7236,31.2882,31.4437,2082500
29-Oct-96,31.7236,31.7858,31.1327,31.2571,2532500
28-Oct-96,31.5059,31.8791,31.4748,31.6925,1847500
25-Oct-96,31.4437,31.848,31.4437,31.4748,1625400
24-Oct-96,32.2212,32.2835,31.6925,31.6925,1793500
23-Oct-96,31.4748,32.3146,31.3815,32.159,3008500
22-Oct-96,32.2523,32.5323,31.4126,31.5992,2999300
21-Oct-96,31.848,33.683,31.537,32.3768,8334300
18-Oct-96,31.226,32.2212,30.8528,32.1901,3473700
17-Oct-96,32.0346,32.1279,31.1638,31.2571,2135400
16-Oct-96,32.2212,32.2212,31.6925,31.7547,1875700
15-Oct-96,32.5323,32.6567,32.0035,32.2212,2863900
14-Oct-96,32.3146,32.3457,32.1279,32.3457,1400900
11-Oct-96,31.9724,32.3768,31.9102,32.3146,2858300
10-Oct-96,31.226,31.848,31.226,31.7858,2248500
9-Oct-96,32.0968,32.1901,31.3815,31.4126,2402400
8-Oct-96,31.848,32.2212,31.7547,31.9413,3147400
7-Oct-96,31.5681,31.848,31.5681,31.8169,1835400
4-Oct-96,31.3193,31.6303,31.2571,31.5059,2302300
3-Oct-96,31.2882,31.4126,31.0083,31.1016,1845100
2-Oct-96,30.915,31.3193,30.8528,31.3193,2013200
1-Oct-96,30.8528,31.1638,30.6351,30.7906,2446500
30-Sep-96,31.0705,31.6303,30.8839,30.9772,1864400
27-Sep-96,31.0394,31.226,30.8528,31.0394,1312200
26-Sep-96,31.4126,31.8169,30.8839,30.9461,3176000
25-Sep-96,30.9772,31.5681,30.9772,31.4748,2693400
24-Sep-96,30.915,31.5681,30.8528,30.8839,3746000
23-Sep-96,30.4174,31.0394,30.3863,30.915,1691400
20-Sep-96,30.7595,31.0705,30.5729,30.604,3060500
19-Sep-96,30.915,31.1327,30.604,30.7284,2053300
18-Sep-96,30.9461,31.1638,30.604,30.9772,3523500
17-Sep-96,30.604,30.7595,30.2307,30.7595,3299600
16-Sep-96,30.3863,30.6973,30.2929,30.5418,2663300
13-Sep-96,29.391,30.5729,29.391,30.3863,5509100
12-Sep-96,29.3599,29.4221,29.1422,29.1733,2168700
11-Sep-96,29.0489,29.4221,29.0489,29.3599,2188800
10-Sep-96,29.2666,29.702,28.9867,29.391,4012800
9-Sep-96,28.8623,29.2977,28.8312,29.2666,2567400
6-Sep-96,28.2402,28.8312,28.2402,28.7379,2409500
5-Sep-96,28.3647,28.4891,28.1158,28.1469,1798600
4-Sep-96,28.6135,28.769,28.4891,28.5202,1370200
3-Sep-96,28.178,28.7068,28.007,28.6757,2207600
30-Aug-96,28.5202,28.6135,28.2713,28.458,1537900
29-Aug-96,28.6446,28.7379,28.5202,28.6446,2295600
28-Aug-96,28.3647,28.8001,28.3335,28.6135,3707400
27-Aug-96,28.0225,28.0536,27.6804,27.8048,1204900
26-Aug-96,28.1158,28.1469,27.9292,27.9914,913700
23-Aug-96,27.8981,28.2713,27.867,28.1158,1543400
22-Aug-96,28.0536,28.3335,27.9603,28.0225,2062300
21-Aug-96,27.4938,28.0536,27.4005,27.9292,1766100
20-Aug-96,27.4005,27.556,27.3694,27.4938,1134700
19-Aug-96,27.3383,27.4627,27.245,27.3694,1763500
16-Aug-96,27.6182,27.6804,27.3383,27.3694,1511700
15-Aug-96,27.7737,27.7737,27.556,27.5871,1156700
14-Aug-96,27.2139,27.7426,27.2139,27.6804,2581500
13-Aug-96,27.7737,27.9914,27.1517,27.2139,2983800
12-Aug-96,27.867,28.178,27.7737,27.8981,1931900
9-Aug-96,28.1158,28.3024,27.8981,27.9603,1746900
8-Aug-96,27.7737,28.3335,27.7426,28.2402,2940600
7-Aug-96,27.3694,28.0847,27.3072,28.0225,3067000
6-Aug-96,27.1827,27.4004,26.9339,27.276,3596400
5-Aug-96,26.8717,27.2138,26.8717,27.1827,2151100
2-Aug-96,26.965,27.2138,26.8095,27.0894,2265800
1-Aug-96,26.8717,27.1205,26.6851,26.6851,3120600
31-Jul-96,26.654,27.0894,26.6229,26.7473,3505300
30-Jul-96,26.1875,26.8717,25.8142,26.7162,3992800
29-Jul-96,25.752,26.2497,25.7209,26.063,3338200
26-Jul-96,25.6587,25.9075,25.2855,25.8453,3990400
25-Jul-96,23.8859,25.8142,23.6371,25.7831,9014900
24-Jul-96,22.2998,23.0462,22.1754,22.8285,3683600
23-Jul-96,23.0151,23.2017,22.3931,22.4553,3115000
22-Jul-96,23.2328,23.2328,22.8596,23.0151,1780800
19-Jul-96,23.5127,23.6993,23.2639,23.3261,2115100
18-Jul-96,23.4505,23.7926,23.1706,23.4505,2671400
17-Jul-96,24.3525,24.3525,23.3883,23.4194,3789500
16-Jul-96,22.9529,23.8237,22.3309,23.8237,6207100
15-Jul-96,23.5127,23.606,22.3309,22.6108,4079600
12-Jul-96,23.7926,23.8859,23.5438,23.7149,3224300
11-Jul-96,24.2903,24.2903,23.4194,23.8859,5832200
10-Jul-96,24.5702,24.7568,24.3214,24.6013,2851200
9-Jul-96,24.5702,24.9434,24.5702,24.6324,1980200
8-Jul-96,24.4147,24.6946,24.4147,24.4769,1843900
5-Jul-96,24.3525,24.6946,24.3214,24.3525,1667400
3-Jul-96,24.819,24.9123,24.4147,24.508,2431000
2-Jul-96,25.13,25.1922,24.8501,24.8812,2024100
1-Jul-96,24.6946,25.441,24.6635,25.2544,2427500
28-Jun-96,24.6635,24.8501,24.6013,24.6324,2344100
27-Jun-96,24.4769,24.7879,24.2903,24.6013,3323700
26-Jun-96,24.819,24.9123,24.508,24.5391,2543700
25-Jun-96,24.7257,24.819,24.6013,24.819,2221300
24-Jun-96,24.7879,24.9123,24.508,24.7879,2470800
21-Jun-96,25.0678,25.3166,24.4458,24.5391,4224100
20-Jun-96,25.441,25.441,24.7257,25.0678,4139600
19-Jun-96,25.3166,25.5343,25.2544,25.4099,1429500
18-Jun-96,25.3788,25.5032,25.1922,25.1922,1914400
17-Jun-96,25.3477,25.5654,25.0989,25.5032,1908400
14-Jun-96,25.7209,25.9386,25.2855,25.2855,2712300
13-Jun-96,25.6276,25.9075,25.3166,25.6898,2133000
12-Jun-96,25.7831,25.8453,25.5654,25.6276,2136100
11-Jun-96,25.6898,25.9697,25.4721,25.6587,2698700
10-Jun-96,25.3788,25.6898,25.2233,25.5343,3015500
7-Jun-96,24.0104,25.3788,23.917,25.3166,7377800
6-Jun-96,26.0942,26.0942,25.13,25.1922,5977700
5-Jun-96,26.3741,26.4674,26.063,26.0942,1787900
4-Jun-96,26.2186,26.5296,26.2186,26.343,1988000
3-Jun-96,26.4674,26.4985,26.1253,26.2186,1739500
31-May-96,26.7784,26.9339,26.5296,26.5607,2251200
30-May-96,26.5918,26.7784,26.4052,26.6851,2617800
29-May-96,26.8095,26.965,26.2808,26.5918,3261000
28-May-96,27.1827,27.2138,26.8406,26.9339,1723500
24-May-96,27.2449,27.3382,26.8717,27.0583,1403000
23-May-96,27.3382,27.4937,27.1827,27.1827,2603700
22-May-96,27.5559,27.6181,27.3071,27.4626,2239300
21-May-96,27.8358,27.898,27.5559,27.6181,2151900
20-May-96,27.8669,27.9913,27.6181,27.898,2410700
17-May-96,27.1205,27.7736,27.1205,27.587,3853800
16-May-96,26.8717,27.1827,26.7784,27.0272,2716700
15-May-96,27.1205,27.3382,26.9961,27.1205,2739500
14-May-96,26.9339,27.0894,26.7473,27.0272,3120800
13-May-96,26.4674,26.9961,26.343,26.7784,2292900
10-May-96,26.7162,26.965,26.4052,26.4674,2089400
9-May-96,26.3119,26.8095,26.3119,26.6229,2383600
8-May-96,26.1253,26.3741,25.7831,26.343,3599000
7-May-96,26.6228,26.685,26.2807,26.3429,2383700
6-May-96,26.996,26.996,26.4673,26.6228,2912100
3-May-96,26.9338,27.1204,26.8094,26.9027,2003800
2-May-96,26.8716,27.2137,26.7161,26.8405,3515500
1-May-96,26.8094,26.996,26.7783,26.8405,2097400
30-Apr-96,27.3692,27.4314,26.7472,26.8094,2664000
29-Apr-96,26.8094,27.0582,26.7161,27.0271,2687400
26-Apr-96,26.996,27.0893,26.7783,26.8094,2281800
25-Apr-96,26.6228,26.996,26.5295,26.9338,4485500
24-Apr-96,26.7783,26.7783,26.2807,26.5606,3027300
23-Apr-96,26.7472,26.8094,26.5606,26.6228,2469500
22-Apr-96,26.5917,26.7783,26.2807,26.685,3313800
19-Apr-96,26.3118,26.6539,26.0319,26.2185,4895800
18-Apr-96,26.2807,26.685,25.7831,26.2496,10378000
17-Apr-96,29.0487,29.8884,25.7208,26.1874,16299100
16-Apr-96,28.6444,28.9554,28.52,28.7377,2438500
15-Apr-96,28.0224,28.4578,27.7424,28.3956,2294300
12-Apr-96,28.6755,28.7688,27.4003,27.7424,7761000
11-Apr-96,28.9554,29.453,28.5511,29.2353,3769800
10-Apr-96,29.2975,30.075,28.6444,28.8621,3188100
9-Apr-96,29.7951,29.8884,29.2353,29.3286,1964400
8-Apr-96,28.7688,29.7018,28.4889,29.7018,3997700
4-Apr-96,29.8262,29.8262,29.1731,29.2975,2502500
3-Apr-96,29.2353,29.9817,28.8932,29.7951,4149900
2-Apr-96,27.618,29.3908,27.4936,29.2664,5407200
1-Apr-96,27.8979,28.0535,27.3692,27.4625,2379500
29-Mar-96,27.4625,28.3023,27.4625,27.6802,2931600
28-Mar-96,27.8357,27.9601,27.2448,27.307,3046600
27-Mar-96,27.6491,28.3023,27.4314,27.6802,3619800
26-Mar-96,26.9649,27.8668,26.7783,27.5558,4558900
25-Mar-96,28.5822,28.6444,26.9649,27.0582,4722400
22-Mar-96,28.6133,28.7999,28.4267,28.4267,2237400
21-Mar-96,29.2353,29.3286,28.3956,28.5822,3778800
20-Mar-96,30.075,30.075,28.4267,29.1109,7567900
19-Mar-96,31.0392,31.2258,30.2305,30.2928,2798000
18-Mar-96,30.0128,31.1325,29.9817,31.0081,3755400
15-Mar-96,29.0798,29.8573,28.7999,29.8262,3521500
14-Mar-96,28.9865,29.5463,28.8932,29.0798,2872300
13-Mar-96,28.4889,29.0176,28.4889,28.831,2810800
12-Mar-96,28.7688,28.8621,28.2712,28.4267,4201600
11-Mar-96,28.3334,29.3286,28.3334,29.1731,3936000
8-Mar-96,28.7377,29.0798,27.929,28.4267,5380100
7-Mar-96,29.1109,29.2353,28.7066,29.142,2470400
6-Mar-96,29.7951,29.8262,28.9554,29.1109,2734200
5-Mar-96,29.142,29.7329,28.8932,29.6085,3544200
4-Mar-96,29.5463,30.1683,28.6755,28.8932,4322100
1-Mar-96,30.2617,30.2928,29.1109,29.3908,8044900
29-Feb-96,31.1014,31.6923,30.355,30.5105,7292900
28-Feb-96,31.7545,32.0655,31.599,31.6923,4387000
27-Feb-96,31.1325,32.0655,30.977,32.0344,4612900
26-Feb-96,30.8215,31.2258,30.8215,31.0703,2882500
23-Feb-96,31.1014,31.3813,30.8526,31.2569,4126200
22-Feb-96,30.2928,31.2569,30.1683,30.8837,5355800
21-Feb-96,29.6085,30.0128,29.5152,29.9195,4097300
20-Feb-96,29.0487,30.075,29.0487,29.6396,5322200
16-Feb-96,29.3597,29.5774,29.2353,29.3597,4985900
15-Feb-96,28.4578,29.4841,28.4267,29.2664,5835300
14-Feb-96,28.3334,28.6133,28.3023,28.4267,3237400
13-Feb-96,28.3645,28.5822,28.2401,28.2712,3467700
12-Feb-96,28.3956,28.831,28.3334,28.6755,3666600
9-Feb-96,28.209,28.4578,28.1157,28.2401,3371500
8-Feb-96,27.9601,28.4889,27.8357,28.2401,3194600
7-Feb-96,28.3645,28.52,27.7424,28.0224,4025200
6-Feb-96,28.0845,28.6443,28.0223,28.551,5039600
5-Feb-96,27.2137,27.9601,27.1826,27.929,3284900
2-Feb-96,27.1204,27.3381,27.0581,27.2759,3110900
1-Feb-96,27.0581,27.4625,26.9026,27.1204,4077800
31-Jan-96,26.8715,27.3381,26.7471,26.9959,5014800
30-Jan-96,26.4983,27.1204,26.4672,27.027,4593600
29-Jan-96,26.0629,26.5294,25.9385,26.4983,2368600
26-Jan-96,25.8452,26.4361,25.7519,26.0629,2647100
25-Jan-96,26.7782,26.8715,25.9074,25.9074,4721800
24-Jan-96,25.6586,27.1204,25.6586,26.6227,7988900
23-Jan-96,25.0677,26.0007,25.0677,25.6275,4959200
22-Jan-96,25.2543,25.8452,25.2232,25.4409,5293000
19-Jan-96,24.0413,25.9074,24.0102,25.3787,13146000
18-Jan-96,22.393,23.948,22.2996,23.948,9857000
17-Jan-96,21.5843,22.2063,21.3355,21.802,4821200
16-Jan-96,20.9312,21.8331,20.7757,21.6465,4613000
15-Jan-96,21.5221,21.5221,20.6824,20.6824,3742800
12-Jan-96,21.7087,21.7087,21.4288,21.491,2664400
11-Jan-96,21.9264,22.0197,21.3977,21.7087,4624600
10-Jan-96,21.5532,22.2063,21.5532,21.7087,5687900
9-Jan-96,22.1752,22.1752,21.4288,21.5843,3723500
8-Jan-96,22.0508,22.2063,22.0508,22.1752,882900
5-Jan-96,21.3977,22.0819,21.3977,22.0508,3876400
4-Jan-96,22.1752,22.1752,21.3044,21.6154,8083200
3-Jan-96,22.6418,22.704,22.1441,22.2063,3132000
2-Jan-96,22.7351,22.9217,22.5485,22.6107,2508400
29-Dec-95,22.4863,22.8284,22.2685,22.7351,3463500
28-Dec-95,22.6729,22.7351,22.393,22.4241,1777400
27-Dec-95,22.8284,22.8906,22.5796,22.8906,1572000
26-Dec-95,22.8906,22.9217,22.7973,22.8284,945400
22-Dec-95,22.6107,22.8595,22.6107,22.704,1877400
21-Dec-95,22.3618,22.6729,22.3307,22.6107,2674000
20-Dec-95,22.8906,22.8906,22.1752,22.2374,3605800
19-Dec-95,22.1752,22.8595,22.1752,22.8595,3744400
18-Dec-95,22.393,22.4241,21.8331,22.1441,6355200
15-Dec-95,22.8906,22.8906,22.3618,22.4552,6848400
14-Dec-95,23.5748,23.6681,22.9839,23.326,3390500
13-Dec-95,23.6681,23.7303,23.4815,23.5126,2755900
12-Dec-95,23.9791,24.0724,23.6992,23.7303,2166800
11-Dec-95,24.1657,24.1968,23.8547,23.948,2109200
8-Dec-95,23.637,24.1035,23.5437,24.1035,2558200
7-Dec-95,23.6992,23.7614,23.3882,23.5748,2745900
6-Dec-95,23.948,24.0102,23.4504,23.8236,3019400
5-Dec-95,24.1035,24.1657,23.7925,23.8236,2751400
4-Dec-95,23.637,24.1968,23.5437,23.9169,2705100
1-Dec-95,24.1346,24.1346,23.5748,23.5748,2515900
30-Nov-95,24.1968,24.4145,24.0413,24.0413,2564400
29-Nov-95,24.1968,24.259,24.0724,24.1657,2822500
28-Nov-95,23.8236,24.259,23.7925,24.1346,2891200
27-Nov-95,24.0102,24.2279,23.7925,23.8547,2201800
24-Nov-95,23.6992,24.0413,23.6992,23.8547,743600
22-Nov-95,23.5748,23.9791,23.4815,23.6992,2198500
21-Nov-95,23.1705,23.6059,23.1394,23.5126,3130200
20-Nov-95,23.637,23.7303,23.1394,23.1394,2625700
